-51.23494,-30.05982,0
-51.2353,-30.06023,0
-51.23547,-30.06043,0
-51.23571,-30.06067,0
-51.23597,-30.06089,0
-51.23624,-30.06113,0
-51.2365,-30.06138,0
-51.23688,-30.06178,0
-51.23718,-30.06213,0
-51.23723,-30.06219,0
-51.23727,-30.06225,0
-51.23729,-30.06258,0
-51.23716,-30.06269,0
-51.23706,-30.06277,0
-51.23699,-30.0628,0
-51.23692,-30.06286,0
-51.2368,-30.06299,0
-51.23658,-30.0632,0
-51.23651,-30.06327,0
-51.23632,-30.06342,0
-51.23616,-30.06355,0
-51.23606,-30.06361,0
-51.23597,-30.06365,0
-51.23589,-30.06367,0
-51.23584,-30.06368,0
-51.23577,-30.06368,0
-51.2357,-30.06368,0
-51.23537,-30.06368,0
-51.23489,-30.06368,0
-51.23455,-30.06369,0
-51.23359,-30.06368,0
-51.23264,-30.06369,0
-51.23255,-30.06369,0
-51.23242,-30.06372,0
-51.23238,-30.06374,0
-51.23233,-30.06377,0
-51.2323,-30.0638,0
-51.23227,-30.06382,0
-51.23225,-30.06385,0
-51.23224,-30.06389,0
-51.23223,-30.06393,0
-51.23224,-30.06402,0
-51.23238,-30.06418,0
-51.23261,-30.06438,0
-51.23287,-30.06459,0
-51.23314,-30.06479,0
-51.23322,-30.06485,0
-51.23375,-30.06526,0
-51.23435,-30.0657,0
-51.23472,-30.066,0
-51.23502,-30.06624,0
